AS_OF_DATE,CUSTOMER_ID,ACCOUNT_ID,SEGMENT,BUCKET,OUTSTANDING,INSTALMENT,EIR,REMAINING_TERM
2019-11-30,00000000450615,601232167,CU,0,248347.74,7160.75,0.07514681000000001,39.0
2019-11-30,00000000455400,601232168,HU,0,312844.49,12694.39,0.04807862,27.0
2019-11-30,00000000455382,601232169,HU,0,184451.28,5324.3,0.07514681000000001,39.0
2019-11-30,00000000451074,601232170,CU,4,462985.22,7800.93,0.08028627999999999,39.0
2019-11-30,00000000455339,601232175,HU,0,105760.76,6610.28,0.0688852266280593,16.0
2019-11-30,00000000454795,601232176,HU,0,398604.64,11228.97,0.05942,39.0
2019-11-30,00000000455127,601232177,HU,0,83240.23,5549.53,3.55e-05,15.0
2019-11-30,00000000453812,601232178,CU,1,296258.35,10036.45,0.06696528,31.0
2019-11-30,00000000455389,601232179,HU,0,239567.6,7104.67,0.07514681000000001,39.0
2019-11-30,00000000454487,601232180,HU,0,260794.44,7479.44,0.07169586,39.0
2019-11-30,00000000455246,601232184,HU,0,108062.65999999999,7204.67,9.56e-06,15.0
2019-11-30,00000000455352,601232185,HU,1,154635.86000000002,10156.07,0.05941753,15.0
2019-11-30,00000000454254,601232188,CU,0,223721.16,11763.55,0.058037229999999995,27.0
2019-11-30,00000000455451,601232189,CU,0,344303.31,13116.82,0.058037229999999995,28.0
2019-11-30,00000000398875,601232190,HU,0,262065.03,7575.7,0.07686485,39.0
2019-11-30,00000000454163,601232191,CU,0,247810.03999999998,7203.74,0.08028627999999999,39.0
2019-11-30,00000000454857,601232194,CU,3,330798.94,8892.52,0.0836885,39.0
2019-11-30,00000000455261,601232195,HU,0,152100.22,9924.3,0.06123443,17.0
2019-11-30,00000000455354,601232196,CU,0,320917.45,9577.57,0.09711246,39.0
2019-11-30,00000000455480,601232197,HU,0,24177.99,8127.1,0.05033881,4.0
2019-11-30,00000000455346,601232199,HU,0,285969.77,6488.79,0.07109835,51.0
2019-11-30,00000000455267,601232201,CU,1,299848.89,8511.21,0.0836885,39.0
2019-11-30,00000000454833,601232202,HU,0,185137.61000000002,5374.77,0.07857799,39.0
2019-11-30,00000000112743,601232204,HU,0,303943.43,11199.07,0.05625061,29.0
2019-11-30,00000000455110,601232207,HU,1,254656.25,7253.27,0.07857799,39.0
2019-11-30,00000000455383,601232208,CU,0,241800.43,7026.17,0.08028627999999999,39.0
2019-11-30,00000000191332,601232209,CU,0,389238.0,11470.09,0.08875662000000001,39.0
2019-11-30,00000000455508,601232212,HU,4,484627.62,8471.03,0.07316658000000001,40.0
2019-11-30,00000000447862,601232216,CU,0,290564.11,8238.32,0.09211239,41.0
2019-11-30,00000000455380,601232217,HU,0,295060.62,6174.77,0.07109835,56.0
2019-11-30,00000000453169,601232218,CU,4,319420.73,7154.21,0.07394125,41.0
2019-11-30,00000000453129,601232219,CU,0,344089.07,9732.71,0.06210053,39.0
2019-11-30,00000000453876,601232221,CU,0,360169.12,10504.67,0.08198976999999999,39.0
2019-11-30,00000000452332,601232223,CU,0,318477.41000000003,9206.54,0.07686485,39.0
2019-11-30,00000000455178,601232225,HU,0,332703.47000000003,22536.45,0.02676563,15.0
2019-11-30,00000000450636,601232226,CU,0,25976.16,8705.61,0.05496768999999999,3.0
2019-11-30,00000000454054,601232232,HU,0,221198.88,6165.42,0.06822473999999999,40.0
2019-11-30,00000000454919,601232234,CU,4,498883.73,8225.23,0.08198976999999999,39.0
2019-11-30,00000000455449,601232235,HU,0,219161.43,8497.2,0.07402537,28.0
2019-11-30,00000000451236,601232236,HU,0,111990.09,7716.82,0.055771829999999994,15.0
2019-11-30,00000000455417,601232239,CU,0,326052.76999999996,12994.39,0.06696528,27.0
2019-11-30,00000000455530,601232241,CU,0,265316.81,7534.58,0.08028627999999999,40.0
2019-11-30,00000000455518,601232242,HU,0,44303.83,14878.5,0.044571490000000005,4.0
2019-11-30,00000000455442,601232243,HU,0,189037.63,7443.93,0.05637321,27.0
2019-11-30,00000000454540,601232244,HU,0,241996.33,7098.13,0.07857799,39.0
2019-11-30,00000000449482,601232245,CU,0,235604.62,8716.82,0.06030746,29.0
2019-11-30,00000000450521,601232247,HU,2,282016.61000000004,7092.52,0.06297936,42.0
2019-11-30,00000000454243,601232249,HU,0,236259.78,6775.7,0.07169586,39.0
2019-11-30,00000000453278,601232250,HU,0,257262.42,7352.34,0.0687467,39.0
2019-11-30,00000000067069,601232253,HU,4,385833.13,6903.74,0.07279669,51.0
2019-11-30,00000000454263,601232254,CU,0,270739.16,7896.26,0.08198976999999999,39.0
2019-11-30,00000000455260,601232256,CU,0,172011.38,6771.03,0.05623749,27.0
2019-11-30,00000000455420,601232259,HU,0,41704.15,10426.17,4.411e-05,4.0
2019-11-30,00000000455458,601232260,HU,0,187809.72,7141.12,0.05623749,28.0
2019-11-30,00000000450122,601232261,HU,0,199386.63999999998,5531.78,0.07857799,41.0
2019-11-30,00000000455492,601232263,HU,0,295846.62999999995,8817.76,0.09711246,39.0
2019-11-30,00000000451204,601232264,CU,0,225075.11000000002,8868.22,0.05623749,27.0
2019-11-30,00000000455450,601232265,HU,0,100580.25,6705.61,1.137e-05,16.0
2019-11-30,00000000455540,601232266,CU,0,178231.98,10271.96,0.0502731,18.0
2019-11-30,00000000209134,601232267,HU,0,261796.86,7408.41,0.06297936,39.0
2019-11-30,00000000441120,601232269,HU,4,347026.22,5157.94,0.07342383,39.0
2019-11-30,00000000455484,601232270,HU,0,253418.93,7344.86,0.07857799,39.0
2019-11-30,00000000335730,601232271,HU,0,204227.03,13615.89,1e-08,15.0
2019-11-30,00000000454793,601232273,HU,0,257788.98,7471.96,0.07857799,39.0
2019-11-30,00000000454721,601232276,HU,4,436402.49,6286.92,0.07514681000000001,39.0
2019-11-30,00000000455185,601232278,HU,0,233864.0,6767.29,0.07686485,39.0
2019-11-30,00000000252367,601232279,CU,0,261692.57,7313.08,0.06996284,40.0
2019-11-30,00000000455001,601232280,HU,0,272751.12,7496.26,0.07273323999999999,41.0
2019-11-30,00000000455599,601232282,HU,0,114492.45999999999,7156.07,3.891e-05,16.0
2019-11-30,00000000455421,601232283,CU,0,175482.18,6749.53,1.124e-05,27.0
2019-11-30,00000000454870,601232285,CU,0,405814.66000000003,11730.84,0.07686485,39.0
2019-11-30,00000000455351,601232286,HU,0,311329.39,9071.96,0.07857799,40.0
2019-11-30,00000000453526,601232287,CU,0,394748.58,11332.71,0.07169586,39.0
2019-11-30,00000000003114,601232288,CU,1,257014.55000000002,8919.63,0.06340802,30.0
2019-11-30,00000000453524,601232289,CU,0,325075.79000000004,8853.27,0.06648149,41.0
2019-11-30,00000000327192,601232291,CU,0,291019.31,10971.96,0.04807862,28.0
2019-11-30,00000000455632,601232294,HU,0,108644.88,7242.99,1.7e-07,15.0
2019-11-30,00000000455191,601232295,CU,4,493405.14,7886.92,0.06648149,40.0
2019-11-30,00000000455373,601232297,CU,0,286468.12,8355.14,0.08198976999999999,39.0
2019-11-30,00000000455526,601232300,HU,0,267595.76,7363.55,0.07342383,41.0
2019-11-30,00000000454872,601232301,HU,0,251634.74,7330.84,0.08198976999999999,39.0
2019-11-30,00000000455639,601232302,HU,0,206181.97999999998,6024.3,0.0836885,39.0
2019-11-30,00000000455485,601232306,HU,0,255418.40999999997,7402.8,0.07857799,39.0
2019-11-30,00000000455093,601232308,HU,0,181674.31,7180.37,0.0598322,27.0
2019-11-30,00000000455620,601232311,HU,1,274714.79000000004,7403.74,0.07514681000000001,41.0
2019-11-30,00000000455187,601232315,HU,0,190042.87000000002,5523.36,0.07857799,39.0
2019-11-30,00000000455681,601232318,HU,0,214473.86000000002,6256.07,0.08198976999999999,39.0
2019-11-30,00000000054981,601232319,CU,0,133446.08000000002,5264.49,0.05824548,27.0
2019-11-30,00000000454555,601232320,CU,0,248473.34999999998,6904.67,0.07857799,41.0
2019-11-30,00000000455593,601232322,HU,0,238170.92,6541.12,0.07169586,41.0
2019-11-30,00000000455482,601232323,CU,0,308603.81,8716.82,0.07686485,40.0
2019-11-30,00000000455473,601232324,CU,0,262668.62,7641.12,0.08028627999999999,39.0
2019-11-30,00000000449428,601232325,HU,0,199341.56,5874.77,0.08875662000000001,39.0
2019-11-30,00000000454391,601232326,HU,0,107418.68000000001,7219.63,0.01341421,15.0
2019-11-30,00000000455682,601232327,CU,0,235970.53,6803.74,0.07514681000000001,39.0
2019-11-30,00000000455446,601232328,HU,0,260071.07,7545.79,0.07857799,39.0
2019-11-30,00000000316957,601232329,HU,0,267448.12,7657.94,0.06996284,39.0
2019-11-30,00000000447584,601232333,HU,0,145548.06,5471.03,0.01339836,27.0
2019-11-30,00000000455507,601232335,HU,0,90073.71999999999,3539.25,0.05443295,27.0
2019-11-30,00000000455583,601232337,CU,1,265970.45,7491.59,0.07857799,39.0
2019-11-30,00000000455658,601232338,CU,1,313235.43,8649.53,0.08028627999999999,40.0
2019-11-30,00000000452720,601232340,CU,0,307486.17000000004,12113.08,0.05623749,27.0
2019-11-30,00000000454358,601232341,CU,4,373732.82,7604.67,0.08028627999999999,39.0
2019-11-30,00000000454943,601232342,HU,4,475318.9,13202.8,0.05352887,27.0
2019-11-30,00000000455169,601232343,CU,4,367506.66,8801.87,0.09877034999999999,41.0
2019-11-30,00000000455673,601232344,HU,1,373935.01,22351.4,0.02676563,16.0
2019-11-30,00000000455412,601232345,HU,0,277365.9,8172.9,0.08875662000000001,39.0
2019-11-30,00000000455684,601232346,HU,0,274721.62,8012.15,0.08198976999999999,39.0
2019-11-30,00000000455671,601232347,HU,0,265408.27,7490.65,0.07514681000000001,40.0
2019-11-30,00000000450586,601232349,CU,0,275283.07,7947.66,0.09043677,40.0
2019-11-30,00000000092170,601232351,HU,0,323219.25,7357.94,0.07279669,51.0
2019-11-30,00000000454350,601232352,HU,4,505361.73,7632.71,0.07857799,39.0
2019-11-30,00000000451839,601232353,CU,0,297176.64,11742.99,0.0598322,27.0
2019-11-30,00000000293114,601232355,CU,1,366464.74,8160.75,0.07279669,51.0
2019-11-30,00000000455687,601232356,HU,0,206283.29,6009.35,0.08198976999999999,39.0
2019-11-30,00000000455677,601232357,CU,0,245518.7,9445.79,0.06696528,28.0
2019-11-30,00000000452860,601232359,HU,0,269008.83,7927.1,0.08875662000000001,39.0
2019-11-30,00000000455108,601232360,HU,4,408666.0,5642.99,0.07169586,39.0
2019-11-30,00000000455721,601232363,CU,0,136349.05,9344.86,0.04658681,15.0
2019-11-30,00000000455386,601232364,HU,0,231658.55,6788.79,0.08198976999999999,40.0
2019-11-30,00000000455106,601232367,CU,0,195076.1,7745.79,0.06340802,27.0
2019-11-30,00000000455807,601232369,HU,0,291549.44,8229.91,0.08875662000000001,41.0
2019-11-30,00000000455783,601232370,CU,0,418814.25,11840.19,0.07686485,40.0
2019-11-30,00000000454959,601232373,HU,0,250265.61,7253.27,0.07857799,39.0
2019-11-30,00000000454849,601232376,CU,4,418002.59,8951.4,0.0836885,39.0
2019-11-30,00000000159900,601232378,HU,1,180658.15,10278.5,0.02865653,17.0
2019-11-30,00000000455713,601232379,HU,0,219000.88,14840.19,0.02679598,15.0
2019-11-30,00000000455612,601232380,CU,4,581016.73,9492.52,0.08707188,40.0
2019-11-30,00000000455800,601232382,CU,0,167997.4,10864.49,0.054857909999999996,16.0
2019-11-30,00000000455551,601232383,HU,0,245857.69,7096.26,0.07514681000000001,39.0
2019-11-30,00000000452221,601232386,HU,0,232367.59,5223.36,0.06682805,51.0
2019-11-30,00000000454997,601232387,CU,0,270587.95999999996,7822.43,0.07686485,39.0
2019-11-30,00000000455794,601232389,HU,0,248550.86,7211.21,0.07857799,39.0
2019-11-30,00000000455514,601232390,CU,0,316749.46,8869.16,0.0836885,41.0
2019-11-30,00000000084416,601232391,HU,0,330759.77,7529.91,0.07279669,51.0
2019-11-30,00000000455634,601232392,HU,0,92741.3,6183.18,3.483e-05,15.0
2019-11-30,00000000454525,601232393,CU,0,398069.13,11700.93,0.08707188,39.0
2019-11-30,00000000455284,601232394,CU,4,586456.2,8831.78,0.07857799,39.0
2019-11-30,00000000455832,601232395,HU,0,212793.3,8096.26,0.05623749,28.0
2019-11-30,00000000438037,601232396,CU,0,189586.13,12928.04,0.03806686,15.0
2019-11-30,00000000448228,601232397,CU,0,287700.31,8303.74,0.07514681000000001,39.0
2019-11-30,00000000450327,601232399,CU,0,415982.69,12056.07,0.07857799,39.0
2019-11-30,00000000455322,601232400,HU,0,236953.06,6869.16,0.07857799,39.0
2019-11-30,00000000455834,601232401,HU,0,255018.49,7390.65,0.07857799,39.0
2019-11-30,00000000090227,601232406,CU,1,399415.41000000003,10589.72,0.06648149,41.0
2019-11-30,00000000520662,601232407,HU,0,327159.8,23817.76,0.03054297,15.0
2019-11-30,00000000455133,601232408,CU,4,355354.7,7134.58,0.07686485,39.0
2019-11-30,00000000455166,601232412,HU,0,197672.29,5765.42,0.08198976999999999,39.0
2019-11-30,00000000452993,601232413,HU,4,519757.6,7612.15,0.07566274,39.0
2019-11-30,00000000453113,601232414,HU,0,317602.94999999995,21802.8,0.048247689999999996,15.0
2019-11-30,00000000455475,601232415,HU,0,217356.65000000002,6177.57,0.06297936,39.0
2019-11-30,00000000455708,601232417,HU,0,483237.7,18930.84,0.051671449999999994,27.0
2019-11-30,00000000455418,601232418,HU,0,615723.7100000001,16972.9,0.061220369999999996,40.0
2019-11-30,00000000455806,601232419,HU,0,71619.62,5115.89,6.129e-05,14.0
2019-11-30,00000000451629,601232420,CU,4,532544.07,8973.83,0.08707188,40.0
2019-11-30,00000000455863,601232421,HU,0,200608.50999999998,4547.66,0.07109835,51.0
2019-11-30,00000000455693,601232423,HU,0,276375.64,18930.84,0.04455228,15.0
2019-11-30,00000000455792,601232427,CU,0,281774.94,8325.23,0.09043677,39.0
2019-11-30,00000000454969,601232428,CU,0,271206.46,7934.58,0.08198976999999999,39.0
2019-11-30,00000000455746,601232429,CU,0,290873.8,8741.12,0.0836885,40.0
2019-11-30,00000000455356,601232434,CU,0,351373.3,9800.0,0.06822473999999999,40.0
2019-11-30,00000000455754,601232435,CU,0,126855.68,4849.53,0.0598322,28.0
2019-11-30,00000000448813,601232436,CU,0,380640.05,10125.23,0.03786603,40.0
2019-11-30,00000000455740,601232437,CU,0,255192.43999999997,9689.72,0.05443295,28.0
2019-11-30,00000000455552,601232440,CU,0,354274.52999999997,13550.47,0.06162245,28.0
2019-11-30,00000000455534,601232441,HU,4,294755.79,7344.86,0.07857799,39.0
2019-11-30,00000000454955,601232444,CU,0,329894.46,9237.38,0.0836885,41.0
2019-11-30,00000000455511,601232445,HU,1,196500.75999999998,5540.19,0.07857799,39.0
2019-11-30,00000000455576,601232448,CU,0,307773.9,8929.91,0.07857799,39.0
2019-11-30,00000000455752,601232449,HU,0,344465.31999999995,13006.54,0.04990031,28.0
2019-11-30,00000000455771,601232450,HU,0,154678.18,9528.04,0.068463,17.0
2019-11-30,00000000449784,601232451,CU,0,390507.42,11270.09,0.07514681000000001,39.0
2019-11-30,00000000450111,601232452,HU,0,246555.9,7165.42,0.07686485,40.0
2019-11-30,00000000455769,601232453,HU,0,280894.19,7805.61,0.07960354,41.0
2019-11-30,00000000180890,601232454,HU,0,375813.63,23588.79,4.360000000000001e-06,16.0
2019-11-30,00000000455865,601232455,HU,0,159026.52,10947.66,0.052843720000000004,15.0
2019-11-30,00000000455600,601232456,HU,0,100940.5,7210.28,1.419e-05,15.0
2019-11-30,00000000455899,601232457,HU,0,286000.46,18304.67,0.03804469,16.0
2019-11-30,00000000455822,601232458,HU,0,263434.89,10286.92,0.04807862,27.0
2019-11-30,00000000455859,601232459,CU,0,326935.45,12263.55,0.043502200000000005,28.0
2019-11-30,00000000403050,601232460,CU,0,258430.68,7300.0,0.07686485,40.0
2019-11-30,00000000455590,601232461,HU,0,221000.30000000002,6321.5,0.06996284,39.0
2019-11-30,00000000455621,601232462,HU,0,96242.17,24060.75,8.1e-06,4.0
2019-11-30,00000000455667,601232463,HU,1,315625.26,8587.85,0.0836885,41.0
2019-11-30,00000000452198,601232464,HU,0,156024.35,9417.76,0.03804485,17.0
2019-11-30,00000000455782,601232465,CU,0,314350.31,8972.9,0.0836885,40.0
2019-11-30,00000000455786,601232466,HU,0,263442.92,7762.62,0.08875662000000001,39.0
2019-11-30,00000000455970,601232467,HU,0,184035.09999999998,12605.61,0.04455228,15.0
2019-11-30,00000000455796,601232468,HU,0,218347.38,8308.41,0.05623749,28.0
2019-11-30,00000000455813,601232471,HU,0,38937.17,9734.58,3.984e-05,4.0
2019-11-30,00000000453156,601232472,HU,0,128589.63,8572.9,0.0688852266280593,15.0
2019-11-30,00000000447700,601232473,HU,0,161398.80000000002,6115.89,0.052623569999999995,28.0
2019-11-30,00000000455767,601232474,HU,0,236484.12,6783.18,0.07169586,39.0
2019-11-30,00000000455487,601232476,CU,0,303388.53,8770.09,0.07686485,39.0
2019-11-30,00000000454896,601232478,CU,1,279984.07999999996,7934.58,0.08198976999999999,39.0
2019-11-30,00000000455502,601232479,CU,0,437922.73000000004,12245.79,0.09711246,42.0
2019-11-30,00000000455920,601232480,HU,0,287569.25,8196.26,0.08198976999999999,40.0
2019-11-30,00000000455616,601232481,HU,0,332281.6,13063.55,0.05171704,28.0
2019-11-30,00000000014524,601232482,HU,0,185670.67,6975.7,0.0453367,28.0
2019-11-30,00000000455763,601232486,HU,0,167256.75,4661.68,0.06822473999999999,40.0
2019-11-30,00000000455989,601232488,CU,0,133633.64,8652.34,0.05668475,16.0
2019-11-30,00000000451239,601232489,CU,0,272978.96,8181.31,0.08198976999999999,39.0
2019-11-30,00000000450741,601232490,HU,0,262738.62,7616.82,0.07857799,39.0
2019-11-30,00000000455385,601232491,HU,4,436503.26,7123.36,0.07686485,39.0
2019-11-30,00000000455702,601232492,CU,0,303294.44,8823.36,0.08028627999999999,39.0
2019-11-30,00000000455946,601232493,HU,0,137368.09,8586.92,0.0688852266280593,16.0
2019-11-30,00000000187743,601232494,CU,0,296917.26999999996,8431.78,0.08028627999999999,40.0
2019-11-30,00000000455944,601232495,HU,0,372866.25,14200.93,0.05713796,28.0
2019-11-30,00000000455345,601232496,HU,0,271591.39,7984.11,0.08707188,39.0
2019-11-30,00000000452651,601232497,HU,0,293290.05000000005,6591.59,0.06682805,51.0
2019-11-30,00000000454443,601232498,HU,0,233126.86,9046.73,0.07402537,28.0
2019-11-30,00000000455237,601232500,HU,0,271802.51,8256.07,0.08875662000000001,39.0
2019-11-30,00000000455953,601232501,HU,0,346452.06,22025.23,0.026766130000000003,16.0
2019-11-30,00000000455465,601232502,HU,0,252071.84,7229.91,0.07169586,39.0
2019-11-30,00000000454599,601232504,HU,0,397349.49,10999.07,0.061220369999999996,40.0
2019-11-30,00000000456006,601232505,HU,0,343582.12999999995,21842.99,0.02676563,16.0
2019-11-30,00000000455949,601232506,HU,0,165823.61000000002,10009.35,0.03808885,17.0
2019-11-30,00000000455778,601232511,HU,0,189778.57,5374.77,0.07857799,40.0
2019-11-30,00000000455940,601232512,CU,0,146290.41,10084.11,0.054857909999999996,15.0
2019-11-30,00000000454285,601232513,CU,0,303356.33,8871.03,0.0836885,39.0
2019-11-30,00000000455941,601232514,CU,0,241904.57,9185.05,0.05443295,28.0
2019-11-30,00000000449437,601232517,CU,0,29926.129999999997,10037.38,0.05589112,3.0
2019-11-30,00000000453547,601232518,HU,0,139302.45,8408.41,0.0380167,17.0
2019-11-30,00000000456009,601232519,CU,0,187369.21,7100.0,0.052623569999999995,28.0
2019-11-30,00000000455893,601232520,CU,0,261408.03,7423.36,0.08028627999999999,40.0
2019-11-30,00000000455755,601232521,HU,0,256104.5,7253.27,0.07857799,40.0
2019-11-30,00000000455964,601232522,HU,0,247953.68000000002,9014.95,0.045333040000000005,29.0
2019-11-30,00000000215159,601232523,CU,4,600177.22,8786.92,0.0836885,40.0
2019-11-30,00000000455978,601232524,HU,0,59730.93,3428.97,0.04455228,18.0
2019-11-30,00000000456025,601232528,HU,0,212799.37,15456.07,0.026748289999999997,15.0
2019-11-30,00000000452376,601232531,HU,2,250220.05,6883.18,0.07857799,39.0
2019-11-30,00000000455396,601232532,HU,0,270164.51,7469.16,0.06297936,40.0
2019-11-30,00000000455952,601232533,HU,0,225016.9,14305.61,0.0267752,16.0
2019-11-30,00000000455643,601232535,HU,0,226287.36,6584.11,0.06297936,39.0
2019-11-30,00000000453887,601232539,HU,0,263142.01,7308.41,0.07857799,41.0
2019-11-30,00000000455844,601232540,HU,0,263325.01,7640.19,0.07857799,39.0
2019-11-30,00000000454972,601232542,HU,0,268929.71,7927.1,0.08875662000000001,39.0
2019-11-30,00000000456038,601232543,HU,0,295138.81,7809.35,0.06297936,42.0
2019-11-30,00000000455304,601232544,CU,0,303985.36000000004,8868.22,0.08198976999999999,39.0
2019-11-30,00000000456021,601232545,CU,0,294902.62,8668.22,0.08707188,39.0
2019-11-30,00000000453192,601232548,CU,1,305590.5,8550.47,0.07342383,39.0
2019-11-30,00000000450859,601232549,CU,0,217416.22999999998,8378.5,0.06696528,28.0
